,Unnamed: 0,AccidentType,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_en,AccidentWeekDay_en,AccidentHour
4155,4155,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2606070,1260240,SO,2481,2011,4,April,Saturday,13.0
4156,4156,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2699293,1260349,ZH,230,2011,4,April,Saturday,13.0
4157,4157,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2656064,1232936,AG,4139,2011,4,April,Saturday,14.0
4158,4158,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2626676,1229063,BE,329,2011,4,April,Saturday,14.0
4159,4159,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2683833,1237589,ZH,141,2011,4,April,Saturday,14.0
4160,4160,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,True,rt432,Principal road,2495077,1120426,GE,6630,2011,4,April,Saturday,14.0
4161,4161,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2605733,1200736,BE,358,2011,4,April,Saturday,14.0
4162,4162,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,Principal road,2535839,1160138,VD,5582,2011,4,April,Saturday,14.0
4163,4163,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2759778,1191174,GR,3901,2011,4,April,Saturday,15.0
4164,4164,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2611604,1270867,BS,2701,2011,4,April,Saturday,15.0
4165,4165,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2615170,1256187,SO,2475,2011,4,April,Saturday,15.0
4166,4166,at9,Accident involving animal(s),as2,Accident with severe injuries,False,True,False,rt433,Minor road,2704990,1237746,ZH,113,2011,4,April,Saturday,15.0
4167,4167,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2537910,1153056,VD,5586,2011,4,April,Saturday,15.0
4168,4168,at1,Accident when overtaking or changing lanes,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2652331,1214818,LU,1098,2011,4,April,Saturday,15.0
4169,4169,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2578956,1175666,FR,2220,2011,4,April,Saturday,15.0
4170,4170,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2660569,1263612,AG,4047,2011,4,April,Saturday,15.0
4171,4171,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt433,Minor road,2722935,1076824,TI,5250,2011,4,April,Saturday,15.0
4172,4172,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,Principal road,2664768,1211818,LU,1061,2011,4,April,Saturday,15.0
4173,4173,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2645220,1178289,BE,573,2011,4,April,Saturday,16.0
4174,4174,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2726088,1121197,TI,5010,2011,4,April,Saturday,16.0
4175,4175,at7,Accident when parking,as3,Accident with light injuries,False,True,False,rt432,Principal road,2666175,1211225,LU,1061,2011,4,April,Saturday,16.0
4176,4176,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2691847,1286135,SH,2939,2011,4,April,Saturday,16.0
4177,4177,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2696505,1233061,ZH,158,2011,4,April,Saturday,16.0
4178,4178,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2708395,1169573,GR,3983,2011,4,April,Saturday,16.0
4179,4179,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt432,Principal road,2577964,1183232,FR,2196,2011,4,April,Saturday,16.0
4180,4180,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2591501,1193285,FR,2309,2011,4,April,Saturday,16.0
4181,4181,at1,Accident when overtaking or changing lanes,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2614366,1245678,SO,2612,2011,4,April,Saturday,17.0
4182,4182,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2667464,1257439,AG,4045,2011,4,April,Saturday,17.0
4183,4183,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,False,False,False,rt432,Principal road,2538393,1152584,VD,5586,2011,4,April,Saturday,17.0
4184,4184,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2590915,1188909,BE,855,2011,4,April,Saturday,17.0
4185,4185,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,True,False,rt433,Minor road,2732303,1270271,TG,4911,2011,4,April,Saturday,17.0
4186,4186,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt433,Minor road,2499926,1117679,GE,6621,2011,4,April,Saturday,17.0
4187,4187,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,True,rt433,Minor road,2754456,1260004,SG,3215,2011,4,April,Saturday,18.0
4188,4188,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2551274,1159715,FR,2061,2011,4,April,Saturday,18.0
4189,4189,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2583753,1193323,FR,2295,2011,4,April,Saturday,18.0
4190,4190,at5,Accident when crossing the lane(s),as2,Accident with severe injuries,False,False,True,rt433,Minor road,2488295,1112150,GE,6604,2011,4,April,Saturday,19.0
4191,4191,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2721103,1258436,SG,3427,2011,4,April,Saturday,19.0
4192,4192,at8,Accident involving pedestrian(s),as3,Accident with light injuries,False,False,False,rt433,Minor road,2563576,1129541,VD,5401,2011,4,April,Saturday,20.0
4193,4193,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2617982,1179065,BE,942,2011,4,April,Saturday,20.0
4194,4194,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2590724,1123133,VS,6265,2011,4,April,Saturday,20.0
4195,4195,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2719920,1085875,TI,5197,2011,4,April,Saturday,21.0
4196,4196,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,Principal road,2572773,1174675,FR,2236,2011,4,April,Saturday,21.0
4197,4197,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,True,False,rt432,Principal road,2672319,1203149,NW,1505,2011,4,April,Saturday,22.0
4198,4198,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2689824,1283237,SH,2939,2011,4,April,Saturday,23.0
4199,4199,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2571216,1134316,VD,5410,2011,4,April,Sunday,1.0
4200,4200,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2500804,1117403,GE,6621,2011,4,April,Sunday,2.0
4201,4201,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2711146,1093465,TI,5216,2011,4,April,Sunday,2.0
4202,4202,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt434,Motorway side installation,2691702,1187718,UR,1206,2011,4,April,Sunday,3.0
4203,4203,at00,Other,as3,Accident with light injuries,True,False,False,rt433,Minor road,2609680,1186868,BE,632,2011,4,April,Sunday,3.0
4204,4204,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2624115,1238521,SO,2406,2011,4,April,Sunday,4.0
4205,4205,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2544800,1172146,VD,5512,2011,4,April,Sunday,7.0
4206,4206,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2703815,1255706,ZH,231,2011,4,April,Sunday,7.0
4207,4207,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2699995,1229099,SZ,1322,2011,4,April,Sunday,9.0
4208,4208,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2576161,1185091,FR,2197,2011,4,April,Sunday,9.0
4209,4209,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2688865,1249875,ZH,191,2011,4,April,Sunday,10.0
4210,4210,at7,Accident when parking,as3,Accident with light injuries,False,True,False,rt433,Minor road,2563579,1230766,JU,6754,2011,4,April,Sunday,10.0
4211,4211,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2685825,1226335,ZG,1704,2011,4,April,Sunday,10.0
4212,4212,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,True,rt432,Principal road,2702991,1281128,TG,4871,2011,4,April,Sunday,10.0
4213,4213,at8,Accident involving pedestrian(s),as3,Accident with light injuries,False,False,False,rt433,Minor road,2666304,1211413,LU,1061,2011,4,April,Sunday,11.0
4214,4214,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2561049,1129450,VD,5401,2011,4,April,Sunday,11.0
4215,4215,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2658387,1214943,LU,1093,2011,4,April,Sunday,11.0
4216,4216,at3,Accident when turning left or right,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2758156,1257317,AR,3032,2011,4,April,Sunday,11.0
4217,4217,at3,Accident when turning left or right,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2623122,1247793,BL,2895,2011,4,April,Sunday,12.0
4218,4218,at2,Accident with rear-end collision,as3,Accident with light injuries,False,True,False,rt432,Principal road,2695590,1262737,ZH,230,2011,4,April,Sunday,12.0
4219,4219,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2538764,1155247,VD,5587,2011,4,April,Sunday,12.0
4220,4220,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2586114,1185414,FR,2306,2011,4,April,Sunday,12.0
4221,4221,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2689749,1262562,ZH,224,2011,4,April,Sunday,12.0
4222,4222,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2498910,1114504,GE,6628,2011,4,April,Sunday,12.0
4223,4223,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,Principal road,2509047,1138810,VD,5725,2011,4,April,Sunday,12.0
4224,4224,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,False,False,False,rt432,Principal road,2541788,1150586,VD,5606,2011,4,April,Sunday,12.0
4225,4225,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2643949,1200072,LU,1008,2011,4,April,Sunday,12.0
4226,4226,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2629497,1185585,BE,901,2011,4,April,Sunday,13.0
4227,4227,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2651400,1248718,AG,4200,2011,4,April,Sunday,13.0
4228,4228,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2713224,1114632,TI,5113,2011,4,April,Sunday,13.0
4229,4229,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2626530,1222135,BE,332,2011,4,April,Sunday,14.0
4230,4230,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2746796,1246327,AI,3104,2011,4,April,Sunday,15.0
4231,4231,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2707744,1268312,TG,4566,2011,4,April,Sunday,15.0
4232,4232,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2585793,1221459,BE,371,2011,4,April,Sunday,15.0
4233,4233,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2496472,1119879,GE,6630,2011,4,April,Sunday,15.0
4234,4234,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2622002,1244475,SO,2428,2011,4,April,Sunday,15.0
4235,4235,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,True,False,rt433,Minor road,2633220,1167161,BE,577,2011,4,April,Sunday,16.0
4236,4236,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2601360,1176937,BE,879,2011,4,April,Sunday,16.0
4237,4237,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2580691,1149146,VD,5843,2011,4,April,Sunday,16.0
4238,4238,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2697891,1224842,SZ,1321,2011,4,April,Sunday,16.0
4239,4239,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2554609,1215942,NE,6421,2011,4,April,Sunday,16.0
4240,4240,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2759758,1260810,SG,3237,2011,4,April,Sunday,16.0
4241,4241,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2652363,1210402,LU,1009,2011,4,April,Sunday,16.0
4242,4242,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2549614,1157732,VD,5799,2011,4,April,Sunday,17.0
4243,4243,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2537398,1182921,VD,5922,2011,4,April,Sunday,17.0
4244,4244,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt439,Other,2539999,1180883,VD,5938,2011,4,April,Sunday,17.0
4245,4245,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2715921,1088366,TI,5233,2011,4,April,Sunday,17.0
4246,4246,at0,Accident with skidding or self-accident,as1,Accident with fatalities,False,False,False,rt433,Minor road,2696191,1236627,ZH,157,2011,4,April,Sunday,17.0
4247,4247,at3,Accident when turning left or right,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2688293,1242720,ZH,154,2011,4,April,Sunday,17.0
4248,4248,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2701195,1265392,ZH,298,2011,4,April,Sunday,18.0
4249,4249,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt431,Expressway,2585771,1219381,BE,743,2011,4,April,Sunday,18.0
4250,4250,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2620394,1226535,BE,979,2011,4,April,Sunday,18.0
4251,4251,at1,Accident when overtaking or changing lanes,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2531134,1185445,VD,5568,2011,4,April,Sunday,18.0
4252,4252,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2498787,1114027,GE,6633,2011,4,April,Sunday,19.0
4253,4253,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2506789,1138070,VD,5724,2011,4,April,Sunday,19.0
4254,4254,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,Principal road,2662859,1252280,AG,4033,2011,4,April,Sunday,19.0
4255,4255,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2692959,1152652,TI,5061,2011,4,April,Sunday,20.0
4256,4256,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt433,Minor road,2686030,1244073,ZH,161,2011,4,April,Sunday,20.0
4257,4257,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2663418,1213944,LU,1024,2011,4,April,Sunday,23.0
4258,4258,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2665764,1252190,AG,4035,2011,4,April,Sunday,23.0
4259,4259,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2620067,1234326,BE,981,2011,4,April,Sunday,23.0
4260,4260,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2719183,1113178,TI,5017,2011,4,April,Monday,1.0
4261,4261,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2675433,1255346,ZH,84,2011,4,April,Monday,6.0
4262,4262,at5,Accident when crossing the lane(s),as2,Accident with severe injuries,False,False,False,rt433,Minor road,2739845,1247138,AR,3007,2011,4,April,Monday,6.0
4263,4263,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2692140,1249920,ZH,199,2011,4,April,Monday,7.0
4264,4264,at0,Accident with skidding or self-accident,as1,Accident with fatalities,False,False,True,rt432,Principal road,2629008,1115711,VS,6292,2011,4,April,Monday,7.0
4265,4265,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2555624,1185429,FR,2050,2011,4,April,Monday,7.0
4266,4266,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt433,Minor road,2690013,1245872,ZH,195,2011,4,April,Monday,8.0
4267,4267,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2607785,1193244,BE,623,2011,4,April,Monday,8.0
4268,4268,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2678435,1249086,ZH,261,2011,4,April,Monday,8.0
4269,4269,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2716923,1095182,TI,5192,2011,4,April,Monday,9.0
4270,4270,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2546639,1149235,VD,5613,2011,4,April,Monday,10.0
4271,4271,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2745785,1254026,SG,3203,2011,4,April,Monday,10.0
4272,4272,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2714593,1098416,TI,5194,2011,4,April,Monday,10.0
4273,4273,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt439,Other,2764086,1253590,SG,3232,2011,4,April,Monday,11.0
4274,4274,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2671940,1251230,ZH,243,2011,4,April,Monday,11.0
4275,4275,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,Minor road,2678705,1251061,ZH,261,2011,4,April,Monday,11.0
4276,4276,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2693842,1227290,ZH,138,2011,4,April,Monday,11.0
4277,4277,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2687117,1244476,ZH,161,2011,4,April,Monday,11.0
4278,4278,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2657340,1258482,AG,4095,2011,4,April,Monday,11.0
4279,4279,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2506676,1137564,VD,5724,2011,4,April,Monday,12.0
4280,4280,at3,Accident when turning left or right,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2599402,1199594,BE,351,2011,4,April,Monday,14.0
4281,4281,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,Minor road,2680430,1248394,ZH,261,2011,4,April,Monday,14.0
4282,4282,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt433,Minor road,2761390,1202849,GR,3955,2011,4,April,Monday,14.0
4283,4283,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,Minor road,2614176,1176583,BE,942,2011,4,April,Monday,14.0
4284,4284,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt432,Principal road,2690887,1285892,SH,2939,2011,4,April,Monday,15.0
4285,4285,at6,Accident with head-on collision,as1,Accident with fatalities,False,False,False,rt432,Principal road,2699065,1227662,SZ,1321,2011,4,April,Monday,15.0
4286,4286,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,True,False,rt432,Principal road,2665186,1258982,AG,4021,2011,4,April,Monday,15.0
4287,4287,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2612388,1213089,BE,404,2011,4,April,Monday,15.0
4288,4288,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2515867,1146241,VD,5861,2011,4,April,Monday,16.0
4289,4289,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,Principal road,2698398,1108531,TI,5097,2011,4,April,Monday,16.0
4290,4290,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2582072,1230089,BE,713,2011,4,April,Monday,16.0
4291,4291,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt432,Principal road,2677286,1257240,ZH,90,2011,4,April,Monday,16.0
4292,4292,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2572012,1161313,FR,2125,2011,4,April,Monday,16.0
4293,4293,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2684135,1241570,ZH,135,2011,4,April,Monday,16.0
4294,4294,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2500801,1117709,GE,6621,2011,4,April,Monday,16.0
4295,4295,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2682850,1226574,ZG,1701,2011,4,April,Monday,16.0
4296,4296,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2611109,1260812,BL,2773,2011,4,April,Monday,16.0
4297,4297,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2526446,1163278,VD,5474,2011,4,April,Monday,17.0
4298,4298,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2625498,1230196,BE,329,2011,4,April,Monday,17.0
4299,4299,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2638430,1240656,AG,4280,2011,4,April,Monday,17.0
4300,4300,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,Principal road,2533815,1152356,VD,5635,2011,4,April,Monday,17.0
4301,4301,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,Principal road,2602856,1200595,BE,351,2011,4,April,Monday,17.0
4302,4302,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2662971,1211343,LU,1061,2011,4,April,Monday,17.0
4303,4303,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2677343,1254301,ZH,96,2011,4,April,Monday,17.0
4304,4304,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2759811,1191188,GR,3901,2011,4,April,Monday,17.0
4305,4305,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2579977,1183955,FR,2196,2011,4,April,Monday,17.0
4306,4306,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt434,Motorway side installation,2601482,1196932,BE,355,2011,4,April,Monday,17.0
4307,4307,at7,Accident when parking,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2666839,1257683,AG,4045,2011,4,April,Monday,18.0
4308,4308,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2580520,1231644,BE,713,2011,4,April,Monday,18.0
4309,4309,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2580977,1202966,FR,2265,2011,4,April,Monday,18.0
4310,4310,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2799302,1143300,GR,3561,2011,4,April,Monday,18.0
4311,4311,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2692400,1237972,ZH,156,2011,4,April,Monday,19.0
4312,4312,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2587997,1219129,BE,733,2011,4,April,Monday,19.0
4313,4313,at3,Accident when turning left or right,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2498712,1118240,GE,6621,2011,4,April,Monday,19.0
4314,4314,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt433,Minor road,2666442,1252583,AG,4037,2011,4,April,Monday,19.0
4315,4315,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,True,rt432,Principal road,2615625,1214790,BE,424,2011,4,April,Monday,19.0
4316,4316,at2,Accident with rear-end collision,as3,Accident with light injuries,False,True,False,rt432,Principal road,2665997,1208564,LU,1058,2011,4,April,Monday,20.0
4317,4317,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2654236,1238478,AG,4147,2011,4,April,Monday,22.0
4318,4318,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,True,False,rt433,Minor road,2683394,1247396,ZH,261,2011,4,April,Monday,23.0
4319,4319,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2715235,1102273,TI,5227,2011,4,April,Tuesday,6.0
4320,4320,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2717597,1097327,TI,5192,2011,4,April,Tuesday,7.0
4321,4321,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2537929,1152637,VD,5586,2011,4,April,Tuesday,7.0
4322,4322,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2663466,1214542,LU,1024,2011,4,April,Tuesday,8.0
4323,4323,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2683390,1247550,ZH,261,2011,4,April,Tuesday,8.0
4324,4324,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt433,Minor road,2615596,1263684,BL,2770,2011,4,April,Tuesday,8.0
4325,4325,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2554059,1147161,VD,5884,2011,4,April,Tuesday,9.0
4326,4326,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2678945,1247524,ZH,261,2011,4,April,Tuesday,10.0
4327,4327,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2607803,1228157,SO,2601,2011,4,April,Tuesday,11.0
4328,4328,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2593419,1119880,VS,6266,2011,4,April,Tuesday,11.0
4329,4329,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2697157,1232840,ZH,158,2011,4,April,Tuesday,12.0
4330,4330,at2,Accident with rear-end collision,as3,Accident with light injuries,False,True,False,rt432,Principal road,2759818,1191667,GR,3901,2011,4,April,Tuesday,12.0
4331,4331,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt433,Minor road,2683292,1238506,ZH,136,2011,4,April,Tuesday,12.0
