,Unnamed: 0,AccidentType,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_en,AccidentWeekDay_en,AccidentHour
133205,133205,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2718393,1177996,GR,3987,2018,6,June,Tuesday,10.0
144061,144061,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,Minor road,2574586,1230447,BE,446,2019,1,January,Tuesday,19.0
119016,119016,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2669598,1202338,NW,1509,2017,8,August,Monday,17.0
25785,25785,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2615372,1177686,BE,942,2012,6,June,Friday,14.0
181652,181652,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2668576,1256637,AG,4045,2021,4,April,Sunday,12.0
151781,151781,at3,Accident when turning left or right,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2721233,1265308,TG,4711,2019,6,June,Saturday,11.0
129536,129536,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2687599,1251781,ZH,69,2018,4,April,Wednesday,9.0
52121,52121,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2627046,1225169,BE,332,2013,11,November,Tuesday,17.0
77347,77347,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2597914,1199199,BE,351,2015,5,May,Saturday,23.0
167341,167341,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2635312,1244310,SO,2581,2020,6,June,Wednesday,22.0
82582,82582,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2682489,1246979,ZH,261,2015,8,August,Saturday,9.0
111720,111720,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2511885,1145228,VD,5853,2017,4,April,Sunday,14.0
91961,91961,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2697893,1224822,SZ,1321,2016,2,February,Friday,5.0
26300,26300,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2719990,1230484,SG,3313,2012,6,June,Sunday,16.0
72901,72901,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2694990,1256007,ZH,176,2015,1,January,Friday,8.0
96875,96875,at1,Accident when overtaking or changing lanes,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2500184,1123063,GE,6606,2016,6,June,Tuesday,9.0
133419,133419,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2701455,1257035,ZH,231,2018,6,June,Friday,8.0
117788,117788,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,True,rt433,Minor road,2754232,1260486,SG,3215,2017,7,July,Thursday,15.0
181887,181887,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2701449,1247304,ZH,177,2021,4,April,Saturday,14.0
100856,100856,at5,Accident when crossing the lane(s),as2,Accident with severe injuries,False,True,False,rt439,Other,2593065,1246890,JU,6711,2016,8,August,Wednesday,13.0
101624,101624,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2687154,1240201,ZH,151,2016,8,August,Sunday,16.0
144699,144699,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2690062,1193203,UR,1214,2019,2,February,Saturday,17.0
193198,193198,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,Minor road,2530682,1175422,VD,5757,2021,11,November,Wednesday,7.0
138378,138378,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2686012,1255488,ZH,62,2018,9,September,Saturday,13.0
76055,76055,at6,Accident with head-on collision,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2499973,1111823,GE,6641,2015,4,April,Wednesday,17.0
7360,7360,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2690719,1250003,ZH,191,2011,6,June,Wednesday,17.0
109854,109854,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,Minor road,2668868,1244977,AG,4063,2017,3,March,Wednesday,14.0
124868,124868,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2499502,1117158,GE,6621,2017,12,December,Tuesday,8.0
24973,24973,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2673322,1236741,ZH,11,2012,5,May,Saturday,5.0
150520,150520,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2647717,1245911,AG,4012,2019,6,June,Monday,18.0
149068,149068,at3,Accident when turning left or right,as2,Accident with severe injuries,False,True,True,rt433,Minor road,2499762,1115472,GE,6608,2019,5,May,Friday,6.0
114716,114716,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt433,Minor road,2685745,1254581,ZH,66,2017,6,June,Wednesday,18.0
94544,94544,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt433,Minor road,2602429,1199119,BE,351,2016,4,April,Friday,17.0
118658,118658,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2635599,1163969,BE,594,2017,8,August,Tuesday,13.0
208495,208495,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,True,False,rt433,Minor road,2681971,1247773,ZH,261,2022,9,September,Tuesday,23.0
194665,194665,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2665353,1214710,LU,1024,2021,12,December,Saturday,11.0
163641,163641,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,True,False,rt433,Minor road,2694360,1236465,ZH,159,2020,3,March,Monday,5.0
112728,112728,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2611598,1269976,BS,2701,2017,5,May,Tuesday,14.0
38273,38273,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2695443,1259351,ZH,230,2013,1,January,Thursday,18.0
157413,157413,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2693805,1231379,ZH,293,2019,10,October,Friday,17.0
59189,59189,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2754045,1210339,SG,3297,2014,4,April,Thursday,22.0
146632,146632,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2611012,1266214,BS,2701,2019,3,March,Saturday,0.0
51664,51664,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2607698,1127587,VS,6254,2013,10,October,Sunday,15.0
81000,81000,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2744327,1258553,SG,3444,2015,7,July,Saturday,4.0
213886,213886,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,Principal road,2600584,1200416,BE,351,2022,12,December,Friday,18.0
13421,13421,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,Principal road,2713104,1095177,TI,5141,2011,9,September,Thursday,7.0
208445,208445,at1,Accident when overtaking or changing lanes,as2,Accident with severe injuries,False,False,True,rt431,Expressway,2576260,1184159,FR,2197,2022,9,September,Tuesday,9.0
20676,20676,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2662651,1272973,AG,4324,2012,2,February,Tuesday,21.0
5198,5198,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2594910,1198460,BE,351,2011,4,April,Thursday,17.0
208403,208403,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2686103,1241999,ZH,154,2022,9,September,Monday,16.0
8281,8281,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2753700,1170028,GR,3712,2011,6,June,Friday,19.0
119365,119365,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,True,False,rt432,Principal road,2555352,1199828,NE,6408,2017,8,August,Saturday,16.0
198368,198368,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt433,Minor road,2692367,1248852,ZH,197,2022,3,March,Sunday,13.0
13357,13357,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,True,False,rt432,Principal road,2680895,1248049,ZH,261,2011,9,September,Wednesday,6.0
200235,200235,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt439,Other,2584098,1179460,FR,2301,2022,4,April,Thursday,13.0
96556,96556,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt431,Expressway,2599542,1201405,BE,351,2016,6,June,Wednesday,7.0
93901,93901,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2712124,1093426,TI,5193,2016,4,April,Saturday,11.0
40255,40255,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt439,Other,2753799,1227205,SG,3271,2013,3,March,Wednesday,12.0
71440,71440,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2502555,1118977,GE,6617,2014,12,December,Sunday,6.0
165292,165292,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2675126,1227943,ZG,1702,2020,4,April,Friday,10.0
3506,3506,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2681852,1246351,ZH,261,2011,3,March,Thursday,10.0
38277,38277,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2691601,1253243,ZH,52,2013,2,February,Friday,5.0
167142,167142,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2634962,1231092,LU,1139,2020,6,June,Monday,11.0
8677,8677,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2612927,1208725,BE,418,2011,6,June,Friday,19.0
209605,209605,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2581968,1181584,FR,2304,2022,9,September,Monday,7.0
125947,125947,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2604142,1205880,BE,544,2018,1,January,Tuesday,7.0
46009,46009,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2593690,1119734,VS,6266,2013,7,July,Tuesday,17.0
52812,52812,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2675312,1251540,ZH,249,2013,11,November,Wednesday,17.0
51637,51637,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2640830,1129177,VS,6002,2013,10,October,Saturday,21.0
96616,96616,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2496633,1120030,GE,6630,2016,6,June,Thursday,7.0
80131,80131,at00,Other,as3,Accident with light injuries,False,False,False,rt433,Minor road,2682391,1249737,ZH,261,2015,6,June,Monday,11.0
23785,23785,at00,Other,as3,Accident with light injuries,False,False,False,rt433,Minor road,2683594,1251617,ZH,261,2012,4,April,Friday,14.0
163627,163627,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2686257,1241388,ZH,154,2020,3,March,Sunday,14.0
208664,208664,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2645067,1266780,AG,4169,2022,9,September,Friday,11.0
16982,16982,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2583008,1113273,VS,6139,2011,11,November,Saturday,14.0
22927,22927,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2753747,1227653,SG,3273,2012,4,April,Thursday,17.0
66946,66946,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt433,Minor road,2499755,1117896,GE,6621,2014,9,September,Wednesday,16.0
136815,136815,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2526463,1163269,VD,5474,2018,8,August,Monday,18.0
179481,179481,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt432,Principal road,2585571,1221043,BE,371,2021,2,February,Sunday,16.0
138113,138113,at3,Accident when turning left or right,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2611093,1118856,VS,6252,2018,9,September,Tuesday,17.0
200552,200552,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2723497,1211426,GL,1632,2022,5,May,Tuesday,16.0
135145,135145,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2668264,1236231,AG,4236,2018,7,July,Thursday,10.0
83373,83373,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2502229,1143868,VD,5727,2015,8,August,Monday,15.0
72457,72457,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2612425,1229080,SO,2516,2015,1,January,Saturday,14.0
3526,3526,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,Principal road,2683280,1262543,ZH,53,2011,3,March,Thursday,15.0
79815,79815,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,True,False,rt433,Minor road,2682165,1246244,ZH,261,2015,6,June,Tuesday,14.0
196343,196343,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,True,False,rt433,Minor road,2667450,1222625,LU,1023,2022,1,January,Tuesday,7.0
143286,143286,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2680743,1251709,ZH,261,2018,12,December,Friday,3.0
3046,3046,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2611774,1152964,BE,563,2011,3,March,Tuesday,10.0
39053,39053,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2702897,1217292,SZ,1301,2013,2,February,Saturday,3.0
178948,178948,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2689546,1250359,ZH,191,2021,1,January,Monday,17.0
133729,133729,at3,Accident when turning left or right,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2494309,1120742,GE,6630,2018,6,June,Tuesday,17.0
94560,94560,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,Principal road,2622787,1258913,BL,2829,2016,4,April,Friday,21.0
172437,172437,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2683785,1248102,ZH,261,2020,8,August,Thursday,12.0
120429,120429,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt433,Minor road,2631258,1169784,BE,593,2017,9,September,Friday,14.0
138547,138547,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2614295,1220658,BE,410,2018,9,September,Tuesday,12.0
207592,207592,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,Principal road,2664426,1209616,LU,1059,2022,8,August,Wednesday,5.0
190462,190462,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2736388,1262069,TG,4471,2021,9,September,Thursday,11.0
143303,143303,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2614198,1179454,BE,939,2018,12,December,Friday,13.0
107822,107822,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2673166,1215921,LU,1067,2017,1,January,Wednesday,18.0
140681,140681,at7,Accident when parking,as3,Accident with light injuries,False,False,False,rt432,Principal road,2747994,1244182,AI,3101,2018,10,October,Saturday,8.0
148745,148745,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt433,Minor road,2760245,1192598,GR,3901,2019,5,May,Friday,14.0
70040,70040,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2598334,1195767,BE,355,2014,11,November,Thursday,7.0
26469,26469,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2723538,1258677,SG,3426,2012,6,June,Wednesday,19.0
201272,201272,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt433,Minor road,2560473,1129750,VS,6152,2022,5,May,Sunday,11.0
53884,53884,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2653431,1236836,AG,4135,2013,12,December,Thursday,5.0
748,748,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2719797,1234917,SG,3341,2011,1,January,Thursday,11.0
175577,175577,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,Minor road,2723084,1214113,GL,1632,2020,10,October,Friday,10.0
123904,123904,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,Principal road,2553711,1146320,VD,5890,2017,11,November,Wednesday,9.0
182285,182285,at3,Accident when turning left or right,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2672866,1235332,ZH,10,2021,4,April,Sunday,16.0
134097,134097,at1,Accident when overtaking or changing lanes,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2756012,1245849,SG,3252,2018,7,July,Sunday,17.0
91085,91085,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2499631,1116234,GE,6621,2016,1,January,Monday,13.0
16486,16486,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2683923,1251262,ZH,261,2011,11,November,Wednesday,14.0
114916,114916,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,Minor road,2704436,1275780,TG,4821,2017,6,June,Saturday,15.0
31455,31455,at1,Accident when overtaking or changing lanes,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2741842,1252323,SG,3203,2012,9,September,Wednesday,16.0
122074,122074,at2,Accident with rear-end collision,as3,Accident with light injuries,False,True,False,rt433,Minor road,2635753,1244582,SO,2581,2017,10,October,Monday,17.0
23708,23708,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2745725,1252522,SG,3203,2012,4,April,Thursday,11.0
77442,77442,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2540136,1181243,VD,5938,2015,5,May,Wednesday,1.0
77212,77212,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2563834,1125288,VD,5409,2015,4,April,Wednesday,18.0
18264,18264,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt430,Motorway,2722404,1078136,TI,5242,2011,12,December,Wednesday,13.0
189635,189635,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2620998,1235787,BE,981,2021,9,September,Saturday,16.0
149560,149560,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2537286,1152857,VD,5586,2019,5,May,Saturday,21.0
103100,103100,at9,Accident involving animal(s),as3,Accident with light injuries,False,False,False,rt432,Principal road,2560509,1136250,VD,5412,2016,9,September,Tuesday,21.0
210545,210545,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,True,rt433,Minor road,2541015,1155097,VD,5584,2022,10,October,Friday,7.0
59740,59740,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,Principal road,2577844,1186046,FR,2198,2014,5,May,Thursday,14.0
26925,26925,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2709498,1111768,TI,5398,2012,6,June,Wednesday,9.0
87072,87072,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2668750,1211072,LU,1061,2015,10,October,Monday,17.0
53397,53397,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2495584,1119425,GE,6643,2013,12,December,Monday,6.0
115648,115648,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2601945,1184695,BE,879,2017,6,June,Tuesday,16.0
67446,67446,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt431,Expressway,2690156,1284980,SH,2939,2014,9,September,Thursday,20.0
35742,35742,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2541577,1151533,VD,5588,2012,11,November,Tuesday,7.0
139446,139446,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2685096,1225727,ZG,1704,2018,10,October,Wednesday,12.0
3424,3424,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2729820,1278080,TG,4671,2011,3,March,Tuesday,14.0
166370,166370,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2493084,1115891,GE,6601,2020,5,May,Tuesday,15.0
32954,32954,at8,Accident involving pedestrian(s),as3,Accident with light injuries,False,False,False,rt432,Principal road,2581611,1179943,FR,2307,2012,10,October,Monday,11.0
53082,53082,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2665430,1270427,AG,4324,2013,11,November,Monday,17.0
185039,185039,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2598454,1198819,BE,351,2021,6,June,Tuesday,16.0
184967,184967,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2648432,1246793,AG,4012,2021,6,June,Monday,18.0
118279,118279,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2696108,1226078,SZ,1321,2017,8,August,Monday,7.0
177331,177331,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2604008,1189281,BE,884,2020,12,December,Thursday,11.0
28356,28356,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2636286,1239352,AG,4282,2012,7,July,Friday,15.0
38209,38209,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2657201,1220018,LU,1102,2013,1,January,Wednesday,16.0
197870,197870,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2578548,1180780,FR,2206,2022,3,March,Monday,15.0
28513,28513,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2719517,1138930,TI,5281,2012,7,July,Monday,22.0
37223,37223,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt433,Minor road,2682481,1248699,ZH,261,2013,1,January,Friday,9.0
181572,181572,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2568843,1208312,NE,6451,2021,4,April,Friday,15.0
213473,213473,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2615004,1181328,BE,939,2022,12,December,Tuesday,12.0
138944,138944,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt439,Other,2659888,1246896,AG,4194,2018,9,September,Monday,18.0
172844,172844,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2676144,1214964,SZ,1331,2020,9,September,Thursday,23.0
93661,93661,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt432,Principal road,2675751,1256590,ZH,83,2016,4,April,Sunday,12.0
108882,108882,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2559487,1207179,NE,6458,2017,2,February,Thursday,17.0
62560,62560,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2595104,1208362,BE,311,2014,6,June,Thursday,17.0
147093,147093,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2679566,1250518,ZH,261,2019,4,April,Monday,15.0
30068,30068,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2765817,1249795,SG,3234,2012,8,August,Tuesday,14.0
154959,154959,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2575290,1097461,VS,6034,2019,8,August,Sunday,9.0
184096,184096,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2610326,1185068,BE,611,2021,6,June,Tuesday,18.0
122347,122347,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2734869,1247026,AR,3004,2017,10,October,Saturday,16.0
66223,66223,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,True,False,rt432,Principal road,2597912,1199204,BE,351,2014,8,August,Friday,10.0
52829,52829,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2609135,1200351,BE,359,2013,11,November,Wednesday,20.0
49650,49650,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt433,Minor road,2504836,1116798,GE,6640,2013,9,September,Thursday,8.0
5405,5405,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt433,Minor road,2538732,1180928,VD,5938,2011,5,May,Monday,16.0
136305,136305,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,True,rt430,Motorway,2616611,1232908,BE,995,2018,8,August,Saturday,13.0
132250,132250,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2666558,1205154,NW,1507,2018,6,June,Monday,15.0
98733,98733,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2684156,1225871,ZG,1701,2016,7,July,Friday,5.0
4309,4309,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2580977,1202966,FR,2265,2011,4,April,Monday,18.0
131520,131520,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2553876,1147120,VD,5883,2018,5,May,Thursday,13.0
52138,52138,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2616088,1232201,BE,995,2013,11,November,Tuesday,19.0
192830,192830,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2659582,1273074,AG,4310,2021,10,October,Wednesday,9.0
61354,61354,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2644391,1249613,AG,4001,2014,5,May,Saturday,15.0
7184,7184,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2572193,1135794,VD,5410,2011,5,May,Sunday,18.0
112640,112640,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,Principal road,2651213,1226614,LU,1099,2017,4,April,Sunday,15.0
205463,205463,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2812693,1184546,GR,3762,2022,7,July,Saturday,12.0
131625,131625,at6,Accident with head-on collision,as3,Accident with light injuries,False,True,False,rt433,Minor road,2677751,1202721,NW,1501,2018,5,May,Friday,18.0
174731,174731,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2726624,1263100,TG,4756,2020,10,October,Sunday,22.0
191764,191764,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2682952,1247513,ZH,261,2021,10,October,Wednesday,15.0
43771,43771,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2610870,1214631,BE,420,2013,6,June,Wednesday,10.0
